FIRST_NAME,LAST_NAME,DATE_OF_BIRTH,NAS,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy
Jean,Delatour,1967-10-15,240-286-880,12695,200000.0,1,1,1,38.0,2,0,0,0,0,0,194281.0,188638,190824,133233,115882,117534,7332.0,5818,4451,4472,3850,3602,0,-1.0372642067464033,210000.0
Dominique,Martin,1967-10-26,580-766-840,12696,,2,3,2,38.0,-1,-1,2,0,-1,-1,12193.0,11242,8015,3668,3508,5278,5015.0,0,0,3508,5278,780,0,1.6978447679101905,
Paul,Demay,1963-11-10,182-441-279,12697,370000.0,2,1,1,42.0,0,0,0,0,0,0,271452.0,256269,200761,125646,111185,45816,11295.0,8300,5000,4600,10000,280000,0,0.2649428581382116,388500.0
Pierre,Lefebvre,1980-10-20,756-278-613,12698,30000.0,2,3,2,25.0,0,0,0,0,0,0,25366.0,27626,22034,16312,14614,0,5000.0,1000,326,292,0,0,0,1.4559657272555058,31500.0
Danielle,Bonnet,1980-10-06,239-836-255,12699,,2,1,2,25.0,0,-1,2,-1,-1,2,7026.0,10080,3254,1443,7105,2929,10080.0,0,1443,7105,0,5253,0,-0.3271091191510437,
Paul,Leroy,1957-11-10,319-322-258,12700,360000.0,1,1,1,48.0,-1,-1,-1,-1,-2,-1,5518.0,2532,5504,-4,-4,881,2548.0,5536,0,0,885,1595,0,-1.0236131418060788,378000.0
Dominique,Mercier,1972-10-03,598-463-542,12701,260000.0,2,1,2,33.0,0,0,0,0,0,0,248034.0,241535,174423,46654,202945,180891,11381.0,7256,2312,200128,7175,5612,0,0.0210848999642175,273000.0
Isabelle,Lemaire,1980-09-11,868-134-452,12702,200000.0,2,1,2,25.0,0,0,0,0,0,0,190123.0,194059,194464,76223,77822,80598,8487.0,5105,3000,2828,4073,1794,0,-0.4930086798284453,210000.0
Michèle,Bernard,1966-10-06,100-108-655,12703,50000.0,2,2,1,39.0,0,0,0,0,0,0,30049.0,30147,28703,28918,29126,28643,1800.0,1500,1142,1200,1200,1200,0,1.629925197753029,52500.0
Véronique,Guedon,1972-10-12,664-840-274,12705,270000.0,1,1,2,33.0,-1,-1,-1,-1,-1,-1,9711.0,9363,13951,8938,15280,18002,9391.0,13999,8964,15325,18028,211,0,0.1554902089424159,283500.0
Pierre,Moreau,1967-09-18,818-212-832,12707,390000.0,1,1,1,38.0,-1,-1,-1,0,0,-1,9610.0,6090,18119,15220,7658,7547,,18119,304,416,7547,897,0,0.1086846801267757,409500.0
Laure,Martin,1955-11-10,588-696-145,12708,350000.0,2,1,1,50.0,-1,-1,-1,-1,-1,-1,50376.0,20717,10133,28858,8693,9194,20717.0,10173,28858,8693,9194,17436,0,0.1199229162725823,367500.0
Christophe,Garnier,1965-09-15,885-350-830,12709,350000.0,1,1,1,40.0,0,0,-1,-1,0,0,63200.0,6470,630,20682,20902,16754,4150.0,630,20902,5000,2000,3000,0,0.1719385829715881,367500.0
Michèle,Mercier,1972-09-23,798-735-434,12710,300000.0,1,2,2,33.0,0,0,0,0,0,0,306623.0,296304,295855,201842,201309,200695,12000.0,11504,8500,8000,8000,11000,0,0.863239835715538,315000.0
Paul,Beaumont,1967-10-21,919-536-543,12711,50000.0,1,2,2,38.0,0,0,0,0,0,0,42856.0,29248,17775,17833,18246,18642,1300.0,1600,650,700,700,700,0,0.050073507089087,52500.0
Christian,Meunier,1970-09-11,210-876-895,12712,2500000.0,99,1,1,35.0,0,0,0,0,0,0,88132.0,81826,71488,69145,68680,70047,,3070,2372,2413,2428,2507,0,-1.0299445585208402,2625000.0
Marie,Lebesgue,1972-10-31,677-824-430,12713,360000.0,1,1,2,33.0,-1,2,0,0,2,0,5971.0,5732,6465,9465,9290,4209,0.0,1000,3000,0,5000,3780,0,0.6619524373858788,378000.0
Marc,Hubbard,1963-10-13,963-377-646,12714,180000.0,2,1,1,42.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,1031,0.0,0,0,0,1031,0,0,-1.418465868529558,189000.0
Michel,Roux,1964-11-02,205-524-819,12715,150000.0,1,4,1,41.0,0,0,0,0,0,0,,69250,69790,71535,73131,72502,2507.0,3001,3001,3013,3133,3000,0,1.408064041106589,157500.0
Joseph,Marechal,1970-09-29,770-802-414,12716,2500000.0,2,2,1,35.0,1,2,2,2,2,2,196192.0,191745,205681,200988,217830,223254,0.0,17000,0,20000,9078,8500,0,0.020743266371339,2625000.0
Georges,Olivier,1976-09-18,749-971-135,12717,200000.0,1,3,2,29.0,0,0,-1,-1,-1,-1,41151.0,21132,482,482,462,446,1650.0,482,482,462,466,0,0,0.3891221867213137,210000.0
Sylvie,Lafrance,1969-10-13,312-427-146,12720,400000.0,2,1,2,36.0,-1,-1,0,-1,-1,-1,39601.0,21357,30689,2514,4215,827,21357.0,10689,2514,4215,827,10827,0,-1.0504191840168666,420000.0
Jacques,Rousseau,1973-10-13,847-658-708,12721,20000.0,1,2,1,32.0,0,0,0,0,0,0,14662.0,10305,11127,12928,13721,14492,1500.0,1300,2000,1000,1000,1000,0,-0.6678461693707414,21000.0
Christophe,Lemaire,1980-09-28,331-633-513,12722,90000.0,2,3,2,25.0,0,0,0,0,2,0,43519.0,44677,45868,47535,40920,38622,1861.0,2052,2719,0,1600,890,0,0.6858989454631322,94500.0
Valérie,Noël,1971-10-30,506-983-562,12723,200000.0,1,3,1,34.0,0,0,0,0,-1,2,73494.0,82253,179964,-36,5654,804,10000.0,100000,0,5690,0,4421,0,-0.4995774230364389,210000.0
Michel,Legrand,1978-10-08,914-223-846,12724,70000.0,2,1,2,27.0,1,2,2,2,2,2,61401.0,62712,63586,64440,65761,67128,2900.0,2500,2500,2500,2600,1000,0,1.8620583580437813,73500.0
Serge,Deschamps,1956-10-10,793-829-499,12725,80000.0,1,2,1,49.0,0,0,0,0,-1,-1,5885.0,7001,8632,10316,316,2523,2000.0,2000,2000,316,2523,316,0,-0.881243122505147,84000.0
Monique,Marechal,1962-10-06,877-263-383,12726,240000.0,1,1,2,43.0,0,0,0,0,0,-2,73462.0,82677,76248,79684,58231,7100,65361.0,30646,70204,10000,7100,8318,0,-1.4158445953461454,252000.0
Julie,Renaud,1977-10-18,269-194-756,12727,200000.0,2,1,2,28.0,-1,-1,-1,0,-1,0,339.0,5322,7756,4792,3107,17423,5322.0,7756,0,38700,16724,6393,0,-1.4640226864718129,210000.0
Dominique,Marechal,1976-11-03,403-919-195,12728,270000.0,2,1,2,29.0,0,0,0,0,0,0,125120.0,102046,91426,93262,96104,98374,4000.0,2969,3000,4000,3500,3450,0,-0.2121931339642832,283500.0
Laurent,Garnier,1973-10-16,799-522-662,12729,210000.0,2,1,1,32.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.605570874944038,220500.0
Paul,Bouvier,1969-10-11,406-232-461,12731,120000.0,1,3,1,36.0,-1,0,0,0,0,0,31218.0,32319,32687,32972,33559,34604,2000.0,1600,1200,1500,2000,1500,0,1.5421149448245863,126000.0
Georges,Lafrance,1971-09-24,605-730-163,12733,70000.0,2,3,0,34.0,1,2,2,2,2,2,16354.0,17295,16720,18438,18004,19546,1500.0,0,2000,0,2000,0,0,2.9046942948939694,73500.0
Georges,Leroy,1981-10-05,519-469-366,12734,80000.0,1,2,2,24.0,0,0,0,0,0,0,35926.0,32813,22638,18805,6058,0,5041.0,4238,5051,3118,0,0,0,-0.2890425857646018,84000.0
Christophe,Meunier,2010-09-23,324-665-615,12736,300000.0,2,1,2,-5.0,-2,-2,-2,-2,-2,-2,920.0,1592,0,0,0,0,1592.0,0,0,0,0,0,0,0.907864228732813,315000.0
Marie,Dubois,1968-10-03,915-154-132,12737,380000.0,1,1,1,37.0,-1,-1,-1,-1,-1,-1,15019.0,4162,2107,0,1630,0,4472.0,2107,0,1630,0,0,0,0.3217780455360802,399000.0
Joseph,Demay,1979-09-17,228-824-564,12738,110000.0,2,1,2,26.0,0,0,0,0,0,0,58716.0,50943,46942,47935,49083,49603,2500.0,2100,2000,2000,2500,2000,0,1.3351815306581576,115500.0
Monique,Roux,1981-10-11,517-640-806,12739,,2,1,2,24.0,0,0,0,-2,-2,-2,30985.0,44300,0,0,0,0,14300.0,0,0,0,0,0,0,0.4661645239506602,
Dominique,Thiebault,1975-09-16,468-507-677,12740,20000.0,1,2,2,30.0,0,0,0,0,0,-2,28674.0,15491,16299,16428,0,0,1392.0,1200,329,0,0,8644,0,-0.7371463863939638,21000.0
Thierry,Hubbard,1977-11-02,706-587-738,12741,200000.0,1,1,2,28.0,-2,-2,-2,-2,-2,-2,972.0,-1,-1,299,299,293,0.0,0,300,300,294,0,0,-0.231140324178472,210000.0
Dominique,Lemaire,1943-10-23,682-854-960,12742,360000.0,1,3,1,62.0,0,0,0,0,0,2,234825.0,242378,235716,171573,95455,91687,15000.0,12000,10000,10000,0,10000,0,-0.3741001500939062,378000.0
Etienne,Delatour,1955-10-01,672-342-302,12743,170000.0,2,2,2,50.0,-1,-1,-1,-1,-1,-1,10072.0,2417,199,1628,0,4968,2417.0,199,1628,0,4968,0,0,-1.868340383739,178500.0
Anne,Lemoine,1959-11-10,526-984-188,12744,500000.0,2,1,1,46.0,-2,-2,-1,0,0,-1,28412.0,72222,248807,179086,160121,52190,72234.0,248902,3582,3202,52190,53710,0,2.004723388308627,525000.0
François,Dubois,1981-10-22,310-942-656,12745,50000.0,2,2,2,24.0,0,0,0,0,0,0,16090.0,50912,34027,9568,9913,10132,36027.0,1807,1000,500,400,500,0,0.9799822832209252,52500.0
Georges,Beaumont,1953-09-28,902-388-680,12746,50000.0,1,3,1,52.0,2,2,2,4,3,3,37530.0,38630,41774,40806,41357,41380,2000.0,4086,0,1500,1000,1800,0,3.538244463548005,52500.0
Fabienne,Renaud,1979-09-22,294-322-751,12747,80000.0,2,3,1,26.0,0,0,0,0,0,0,46802.0,33357,32883,29425,30117,30492,1903.0,1397,5000,1300,1400,1300,0,-1.788536321194397,84000.0
Sophie,Renault,1974-09-29,935-259-213,12748,50000.0,1,1,2,31.0,0,0,0,0,0,0,,49517,49528,44768,40295,33088,2501.0,2005,1312,1614,1706,0,0,0.4514566450948113,52500.0
Stéphanie,Thiebault,1964-09-19,341-123-406,12750,,1,2,1,41.0,0,0,0,0,0,0,5413.0,13938,8448,8620,8000,0,9200.0,1000,172,160,0,0,0,1.5217913688226208,
Monique,Brun,1976-09-11,839-293-623,12752,500000.0,1,1,2,29.0,0,0,0,0,0,0,499452.0,455071,359940,345238,274743,250930,,15773,10393,10580,120081,10996,0,-0.5640127486870818,525000.0
Pierre,Lebesgue,1963-11-03,716-507-732,12753,170000.0,2,3,1,42.0,-1,-1,-1,-1,-1,-1,552.0,552,552,552,552,0,552.0,552,552,552,0,33290,0,-1.5990000188171276,178500.0
André,Beaumont,1948-10-08,316-739-783,12754,20000.0,2,1,2,,1,-1,0,0,-1,-1,0.0,342,1342,1372,2037,1068,342.0,1000,30,2037,1218,462,0,-1.4159177003799177,21000.0
Martine,Lemoine,1955-09-17,400-284-144,12755,90000.0,1,3,2,50.0,0,0,0,0,0,0,76495.0,71616,60177,54440,45788,41874,3243.0,2390,1840,1690,1954,1497,0,-0.0281871238476928,94500.0
Danielle,Renouard,1971-11-04,733-373-662,12757,210000.0,2,2,2,,0,0,0,0,0,0,,208421,190737,142271,137171,130687,8800.0,8023,4809,5001,5000,5000,0,0.0020083876790458,220500.0
Sandrine,Dubois,1982-10-28,503-196-960,12758,20000.0,1,2,2,23.0,0,0,0,0,0,0,17728.0,18835,38099,18471,16408,17135,1700.0,1262,1244,595,1000,1000,0,0.8896935061693071,21000.0
Julie,Durand,1957-10-21,896-441-175,12759,60000.0,2,2,1,48.0,-1,-1,-1,-1,-1,-1,9015.0,14700,438,2575,0,4532,14700.0,438,2575,0,4532,3566,0,-1.499977184662804,63000.0
François,Meunier,1976-09-09,290-261-679,12760,300000.0,2,2,1,29.0,-1,-1,-1,-1,0,-1,1825.0,2017,2476,5797,1542,1256,2017.0,2476,5797,0,1256,23265,0,0.5890665142914947,315000.0
Didier,Meunier,1975-09-26,872-471-601,12761,50000.0,1,1,2,30.0,0,0,2,2,2,2,44572.0,48361,47192,50588,40009,43685,4500.0,0,4000,0,5000,0,0,-0.456770393341146,52500.0
Laurent,Masson,1944-09-27,989-429-732,12763,500000.0,1,1,1,61.0,-1,-1,-1,0,0,0,11430.0,29015,25364,19550,21096,23491,29205.0,25428,9575,11116,15063,217,0,-0.2888623284649033,525000.0
Christophe,Durand,1975-09-10,252-289-484,12764,490000.0,1,1,2,30.0,0,0,0,0,0,0,250637.0,254499,254762,253583,232878,236555,11032.0,10000,10000,9012,10000,10000,0,-1.7301026898339738,514500.0
Alain,Renault,1976-09-24,813-690-779,12765,110000.0,2,3,1,29.0,1,2,0,0,0,2,109636.0,96380,56414,56677,109583,107981,0.0,3000,2000,53700,0,3000,0,0.3423953868172683,115500.0
Sophie,Meunier,1963-09-28,386-216-820,12767,80000.0,2,2,1,42.0,0,0,-1,-1,0,0,43024.0,9821,600,53900,55000,65000,5098.0,600,53900,1100,10000,0,0,-0.5679690663417976,84000.0
Sylvie,Marechal,1978-09-12,303-872-841,12769,180000.0,2,1,2,27.0,-1,-1,-1,-1,-1,-1,581.0,5394,1485,4778,23350,583,5396.0,1485,4778,23350,583,5883,0,-1.2975671530697392,189000.0
Danielle,Bernard,1983-09-19,842-214-172,12770,,2,2,2,22.0,0,-1,0,0,0,0,9232.0,68209,66087,50716,48862,49850,68209.0,2081,2000,2000,1828,1518,0,-0.3019493333124718,
Valérie,Renaud,1979-10-08,406-948-768,12771,140000.0,1,2,2,26.0,0,0,0,0,0,0,105930.0,59125,54636,51407,12016,60890,3029.0,2000,2059,1019,55317,2015,0,-0.9022036811148222,147000.0
Michèle,Mercier,1975-10-06,790-922-692,12772,340000.0,2,1,2,30.0,-2,-2,-2,-2,-2,-2,,27791,6097,2272,4336,2581,27800.0,6097,2272,4336,2581,1865,0,-0.3038751330519333,357000.0
Olivier,Hubbard,1963-09-22,465-945-346,12776,170000.0,2,2,1,42.0,-1,-1,-1,-1,-1,-1,415.0,415,415,415,1215,1390,,415,415,1215,1390,1215,0,1.2976918139067797,178500.0
Laurent,Renault,1961-10-04,210-958-543,12777,,2,1,1,44.0,0,0,0,0,0,0,146390.0,148737,151000,152538,154291,155955,5111.0,5100,4300,4500,4500,4500,0,0.5432780581534228,
Valérie,Renouard,1955-10-07,214-138-339,12778,90000.0,2,3,2,50.0,0,0,0,0,0,0,83939.0,86583,87014,46293,47576,46663,4000.0,2500,2000,2000,2000,2000,0,-0.2090866875248955,94500.0
Marc,Legrand,1959-09-23,547-311-364,12782,,1,1,1,46.0,-1,-1,-1,-1,-1,-1,3035.0,5764,46884,80514,391,1487,5790.0,46915,80871,391,1497,10194,0,1.0026827675358911,
Christophe,Roux,1976-09-23,989-792-278,12783,130000.0,2,2,1,29.0,0,0,0,0,0,0,132214.0,132361,128904,101785,101849,99296,5500.0,5904,4785,3849,4296,3139,0,-0.6399980328343848,136500.0
Didier,Lebesgue,1970-10-02,852-438-663,12784,160000.0,2,1,2,35.0,0,0,-2,-2,-2,-2,11988.0,-890,-890,-890,-890,-890,,0,0,0,0,0,0,-0.6463517815935487,168000.0
Nathalie,Renaud,1965-11-03,751-933-455,12786,240000.0,2,2,1,40.0,-1,-1,-1,-1,-1,-1,4480.0,1725,10062,8662,4566,3915,1735.0,10096,8675,4566,3927,2529,0,0.8056145528372141,252000.0
Jacques,Couderc,1967-11-07,376-779-334,12787,340000.0,2,1,1,38.0,-1,-1,0,0,0,-1,15065.0,41951,86114,82049,57667,80767,41951.0,50000,30000,5000,80767,10000,0,0.012001077938505,357000.0
Michèle,Lebesgue,1963-09-29,622-672-383,12788,150000.0,1,1,1,42.0,0,0,0,0,0,2,136518.0,146249,147624,138636,146609,149438,13571.0,7500,10600,11200,5400,0,0,-0.5244139752404561,157500.0
Julie,Garnier,1959-10-03,559-360-469,12789,180000.0,1,1,1,46.0,0,0,0,-2,-2,-2,142826.0,61650,0,0,0,0,3000.0,0,0,0,0,0,0,-0.9146741752780596,189000.0
Valérie,Masson,1979-10-06,546-626-515,12790,300000.0,2,1,2,26.0,-1,0,0,0,0,0,48729.0,47798,57390,36766,38586,84950,7500.0,18340,1000,3000,57543,64629,0,0.3312164974694142,315000.0
Fabienne,Renaud,1961-10-06,948-396-177,12791,180000.0,1,2,1,44.0,-1,-1,-1,-1,-1,-1,1110.0,1110,1110,1110,1110,1110,1110.0,1110,1110,1110,1110,1110,0,1.015040948320984,189000.0
Sylvie,Roux,1943-10-06,972-609-436,12792,50000.0,2,2,2,,0,0,0,0,0,0,44320.0,45884,47104,48205,17555,7809,2280.0,2500,1401,0,3000,2110,0,-1.3167482157950188,52500.0
Laure,Gillet,1950-09-20,271-746-862,12793,50000.0,2,3,1,55.0,0,0,0,0,0,2,46731.0,47439,41493,19129,20561,20083,1810.0,1614,700,1745,0,1000,0,-0.8221448903772441,52500.0
Joseph,Meunier,1968-09-25,451-143-873,12794,,1,1,1,37.0,-1,-1,-1,-1,-1,-1,8480.0,21524,12247,651,12105,7661,21631.0,12308,654,12164,7699,13379,0,-1.8086014271314912,
Monique,Renaud,1962-10-23,293-557-615,12796,180000.0,2,1,1,43.0,-1,-1,-1,-1,-1,-1,4824.0,1001,13413,8577,8596,24297,1001.0,13413,8577,8596,24297,26134,0,1.3272842966115184,189000.0
Véronique,Dubois,1976-10-07,163-360-264,12798,450000.0,1,2,2,29.0,0,0,0,0,0,0,51686.0,54224,49606,43803,62914,81529,10068.0,10075,10000,20000,20000,5200,0,-0.7376415404291631,472500.0
Christophe,Delatour,1975-10-09,202-253-769,12799,100000.0,2,1,2,30.0,1,2,0,0,0,0,105033.0,102513,100693,71253,70206,71060,0.0,3509,3047,3500,3000,2500,0,-1.410912486617084,105000.0
Claire,Lefevre,1979-09-21,997-470-362,12800,,1,2,2,26.0,0,0,0,0,-1,-1,68194.0,24956,22145,33675,3047,77511,2000.0,3000,18000,3047,77511,4000,0,-0.6546850525621288,
Isabelle,Bouvier,1983-09-30,977-722-698,12802,20000.0,2,2,2,22.0,0,0,0,0,0,0,5099.0,5835,6763,7283,7370,7371,1200.0,1257,1000,420,502,500,0,1.6816607912364632,21000.0
Sophie,Olivier,1971-10-15,759-882-985,12805,500000.0,2,1,2,34.0,-2,-2,-2,-2,-2,-2,19656.0,65732,14611,23169,6738,0,65732.0,14643,23169,6738,2159,0,0,2.061017483492556,525000.0
Alain,Lefevre,1959-10-30,767-422-230,12806,110000.0,2,1,1,46.0,-1,-1,-1,-1,-1,-1,734.0,9455,1277,2170,16070,1760,9483.0,1338,2176,16070,1760,927,0,-0.3099798010257094,115500.0
Catherine,Lemoine,1973-10-27,284-154-495,12807,160000.0,1,2,1,32.0,0,0,0,0,0,0,93174.0,95274,97291,98768,101016,103176,4500.0,4500,4000,4000,4000,4000,0,0.6301004064655705,168000.0
Isabelle,Lemoine,1969-10-31,803-668-581,12808,200000.0,2,2,2,36.0,0,0,0,0,0,0,131694.0,122349,112715,102542,92335,81667,4269.0,3891,3488,3250,2755,2530,0,-0.0215564036555494,210000.0
Christophe,Martin,1960-09-16,135-491-876,12809,190000.0,2,1,1,45.0,1,2,0,0,0,0,75758.0,73989,75760,76899,78761,80883,0.0,3600,3000,3100,3600,3500,0,0.2053094593049321,199500.0
Joseph,Dubois,1951-10-05,774-481-187,12812,100000.0,1,3,1,54.0,0,0,0,5,4,3,46041.0,59526,72823,71105,69424,68006,15000.0,15000,0,0,0,2700,0,-0.5051171945317142,105000.0
Michel,Martin,1947-11-06,571-518-238,12814,120000.0,1,2,1,58.0,-1,-1,-1,-1,-1,-1,396.0,396,396,396,396,396,396.0,396,396,396,396,396,0,-0.419228034601947,126000.0
Sylvie,Leroy,1968-09-17,475-508-100,12815,340000.0,2,3,2,37.0,0,0,0,0,0,0,289995.0,269901,267494,265058,263658,256621,10015.0,10019,10025,10052,10011,9014,0,0.6626224211342007,357000.0
Paul,Renouard,1983-09-22,876-224-731,12816,20000.0,1,2,2,22.0,0,0,0,0,0,0,,19929,18775,13854,10718,0,1369.0,1162,524,606,0,0,0,-1.781818603310951,21000.0
Paul,Dubois,1961-10-15,944-640-913,12818,250000.0,1,2,1,44.0,-1,0,-1,0,0,-2,4602.0,18382,15450,1867,-1,-1,5000.0,16000,0,1,0,0,0,-1.3190936881170234,262500.0
Paul,Leroy,1980-09-26,387-258-317,12819,70000.0,2,2,2,25.0,0,0,0,2,2,0,70488.0,51152,35122,28633,28039,28621,2000.0,4500,1200,0,1200,1185,0,-0.2639493190357408,73500.0
Alain,Noël,2010-09-29,971-571-306,12820,50000.0,2,2,3,-5.0,2,2,2,2,2,0,37277.0,38383,38954,39618,38852,39553,2000.0,1500,1600,0,1500,3000,0,0.5927685708841769,52500.0
François,Thiebault,1945-11-09,461-986-854,12821,280000.0,1,1,1,60.0,-2,-2,-2,-2,-2,-2,792.0,0,192,396,0,396,0.0,192,996,0,396,396,0,-1.233453129456094,294000.0
Julie,Brun,1959-10-14,873-768-258,12822,500000.0,2,2,1,46.0,-1,-1,-1,0,0,0,886.0,21803,90182,79310,68380,58772,21831.0,90182,2500,2380,2772,3000,0,0.1686077961966448,525000.0
Isabelle,Leconte,1955-10-14,813-354-731,12823,140000.0,2,2,1,50.0,1,2,2,2,2,2,136183.0,139121,140047,141215,142019,137251,,4800,5006,5507,5,5308,0,0.1140532964019235,147000.0
Martine,Hubbard,1974-10-01,592-971-866,12824,200000.0,2,2,2,31.0,0,0,0,0,0,0,192698.0,196484,177001,100908,98873,95548,8135.0,7163,3783,3766,3500,4000,0,-0.3185163202298952,210000.0
Christophe,Lefebvre,1947-11-04,743-960-227,12826,320000.0,99,1,1,58.0,-1,2,-1,0,0,-1,380.0,64,948,632,316,316,0.0,1200,0,0,316,316,0,-0.848026231026618,336000.0
Jean,Deschamps,1946-10-04,747-459-558,12827,,2,3,1,59.0,1,2,0,0,0,0,44977.0,43981,44996,45736,46748,47816,0.0,2045,1785,1900,2000,2210,0,0.0985168786121363,
Nathalie,Meunier,1956-09-27,932-974-136,12828,30000.0,1,2,3,49.0,0,0,0,0,0,0,12939.0,14128,15354,5023,5275,54,1405.0,1631,300,375,54,1000,0,-0.0848414631111893,31500.0
Anne,Bonnet,1980-09-07,698-513-818,12829,100000.0,2,1,2,25.0,2,2,-2,-2,-2,-2,100000.0,0,0,0,0,-150953,0.0,0,0,0,0,150400,0,0.5550233229954019,105000.0
Thierry,Olivier,1967-11-04,320-556-270,12831,350000.0,2,2,1,38.0,-1,-1,-1,-1,-1,-1,7633.0,7600,21405,6390,6076,9610,7638.0,21511,6421,6106,9657,5731,0,-2.634507143797079,367500.0
Luc,Marechal,1979-09-29,238-178-288,12833,110000.0,1,1,2,26.0,0,0,0,0,0,0,110925.0,110909,111851,153551,75749,77217,5607.0,4400,2683,5466,5000,2000,0,-1.96041625026458,115500.0
Isabelle,Bouvier,1976-09-27,719-209-393,12834,290000.0,99,2,2,29.0,0,0,0,0,0,0,264929.0,261675,263204,263612,259786,208000,12324.0,10508,8530,8777,7421,8002,0,-3.075668234999562,304500.0
Martine,Lefebvre,1950-10-14,275-509-227,12837,190000.0,1,1,1,55.0,-1,-1,-1,-1,-1,-1,5928.0,9770,8032,30,240,540,9770.0,8034,0,600,690,742,0,1.8244382288382008,199500.0
Martine,Mercier,1982-10-02,464-123-313,12838,150000.0,2,2,2,23.0,0,0,0,0,0,0,115206.0,111447,103317,96140,87455,87601,6000.0,3306,3412,3500,3500,3300,0,-0.1130958816431056,157500.0
Jean,Lafrance,1963-10-30,949-684-832,12839,300000.0,2,1,2,42.0,-1,-1,-1,0,0,-2,6349.0,668,9737,367,-23,-413,668.0,9800,0,0,0,0,0,1.2487736446980455,315000.0
Joseph,Lebesgue,1973-09-21,451-239-204,12840,240000.0,2,2,1,32.0,0,0,0,0,0,0,53286.0,16920,12869,14497,12262,8331,8000.0,1500,5000,1000,3000,2666,0,-1.8346192431787167,252000.0
Julie,Deschamps,1976-09-23,756-828-536,12842,150000.0,1,2,2,29.0,-1,-1,-1,0,0,0,51620.0,9070,117140,89524,36772,16157,9070.0,117146,1793,959,343,28763,0,0.5345699563015202,157500.0
Pierre,Lafrance,1958-11-06,881-252-574,12843,80000.0,2,3,2,47.0,-2,-2,-2,-2,-2,-1,194843.0,197581,202150,0,0,48855,5501.0,6150,0,0,48855,1832,0,2.2838499437657607,84000.0
Georges,Durand,1962-09-27,880-904-365,12844,160000.0,2,2,1,43.0,-1,-1,-1,-1,-1,-1,5617.0,267,509,15695,515,515,267.0,509,15695,515,515,515,0,0.8492958066726016,168000.0
Luc,Meunier,1975-10-13,473-172-560,12845,200000.0,1,1,1,30.0,0,0,0,0,0,0,182338.0,123079,124075,99440,104685,54038,4653.0,5000,5000,6000,5000,10000,0,0.6926153181336948,210000.0
Virginie,Garnier,1963-10-05,223-711-473,12846,90000.0,1,2,1,42.0,2,2,2,2,2,0,95773.0,95489,94681,93965,90545,90529,4000.0,3500,3500,0,3500,4200,0,0.480637676584432,94500.0
Joseph,Mercier,1967-10-09,360-112-119,12847,360000.0,1,2,1,38.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.9367017078907977,378000.0
Martine,Legrand,1967-11-06,127-726-535,12848,350000.0,2,2,1,38.0,-1,-1,-1,-1,-1,-1,4482.0,4985,4322,4992,4295,5952,4998.0,4333,5005,4305,5963,6015,0,0.3744978518374475,367500.0
Didier,Deschamps,1945-11-12,306-522-478,12849,,2,3,1,,0,0,0,0,0,0,17454.0,18964,20442,21592,23079,24529,1800.0,1800,1801,2001,2000,2001,0,0.187424897766598,
Christophe,Roux,1982-11-04,888-291-628,12850,40000.0,1,3,2,23.0,0,0,0,0,0,-2,15045.0,15899,16700,17500,0,0,1400.0,1200,1000,0,0,0,0,-0.8475208012757279,42000.0
Martine,Demay,1981-10-17,809-721-636,12851,160000.0,1,2,2,24.0,-1,0,0,-1,0,0,4449.0,5316,5711,6003,3527,127,1283.0,3008,6023,71,0,0,0,0.8094527651589257,168000.0
Serge,Moreau,1965-10-22,173-561-118,12852,200000.0,1,2,2,40.0,0,0,0,0,0,2,16816.0,17852,18562,18965,24424,23883,1610.0,1310,713,5800,0,3000,0,-0.6738887016342041,210000.0
Isabelle,Demay,1946-11-03,983-878-131,12853,330000.0,1,1,2,,0,0,0,0,0,0,223445.0,122096,125969,127044,127027,129945,5005.0,6000,3614,4000,4000,4000,0,-0.1261455761182246,346500.0
Isabelle,Demay,1958-10-07,365-338-837,12854,500000.0,1,1,1,47.0,-1,2,-1,0,0,-1,7233.0,2321,18261,16456,11225,36770,0.0,18261,0,0,40270,0,0,0.7340014305313793,525000.0
Fabienne,Bouvier,1977-09-26,726-655-600,12855,500000.0,2,2,1,28.0,-2,-2,-2,-1,0,0,67763.0,47746,28148,24377,15421,11239,2244.0,4625,24448,2028,2009,1710,0,1.5419284278089145,525000.0
Thierry,Thiebault,1951-10-17,192-704-313,12856,460000.0,2,1,1,54.0,-1,-1,-1,-1,-1,-1,,9483,18511,80877,45369,56789,9495.0,18513,80877,45369,56789,17540,0,0.9293963317358216,483000.0
